"";"names";"value"
"240";"ßTUR";0,285714285714286
"241";"ßTUR";0,333333333333333
"242";"ßTUR";0,3
"243";"ßTUR";0,25
"244";"ßTUR";0,142857142857143
"245";"ßTUR";0,25
"246";"ßTUR";0,666666666666667
"247";"ßTUR";0
"248";"ßTUR";0
"249";"ßTUR";0,166666666666667
"250";"ßTUR";0,111111111111111
"251";"ßTUR";0,2
"252";"ßTUR";0
"253";"ßTUR";0
"254";"ßTUR";0
"255";"ßTUR";0
"256";"ßTUR";0,333333333333333
"257";"ßTUR";0,166666666666667
"258";"ßTUR";0,5
"259";"ßTUR";0,166666666666667
"260";"ßTUR";0,5
"261";"ßTUR";0
"262";"ßTUR";0
"263";"ßTUR";0,222222222222222
"264";"ßTUR";0,166666666666667
"265";"ßTUR";0
"266";"ßTUR";0,4
"267";"ßTUR";0,25
"268";"ßTUR";0,25
"269";"ßTUR";0,2
"270";"ßTUR";0,428571428571429
"271";"ßTUR";0,333333333333333
"272";"ßTUR";0,333333333333333
"273";"ßTUR";0
"274";"ßTUR";0,333333333333333
"275";"ßTUR";0,25
"276";"ßTUR";0,5
"277";"ßTUR";0
"278";"ßTUR";0,285714285714286
"279";"ßTUR";0,333333333333333
"280";"ßTUR";0
"281";"ßTUR";0,4
"282";"ßTUR";0,333333333333333
"283";"ßTUR";0,333333333333333
"284";"ßTUR";0
"285";"ßTUR";0
"286";"ßTUR";0
"287";"ßTUR";0
"288";"ßTUR";0,166666666666667
"289";"ßTUR";0,375
"290";"ßTUR";0,25
"291";"ßTUR";0,166666666666667
"292";"ßTUR";0,166666666666667
"293";"ßTUR";0,333333333333333
"294";"ßTUR";0,166666666666667
"295";"ßTUR";0,5
"296";"ßTUR";0,333333333333333
"297";"ßTUR";0,4
"298";"ßTUR";0,6
"299";"ßTUR";0,25
"300";"ßTUR";0,25
"301";"ßTUR";0,25
"302";"ßTUR";0
"303";"ßTUR";0,4
"304";"ßTUR";0,25
"305";"ßTUR";0,5
"306";"ßTUR";0,166666666666667
"307";"ßTUR";0
"308";"ßTUR";0,25
"309";"ßTUR";0
"310";"ßTUR";0
"311";"ßTUR";0,111111111111111
"312";"ßTUR";0,333333333333333
"313";"ßTUR";0
"314";"ßTUR";0,6
"315";"ßTUR";0,2
"316";"ßTUR";0,5
"317";"ßTUR";0
"318";"ßTUR";0,333333333333333
"319";"ßTUR";0,428571428571429
"320";"ßTUR";0,285714285714286
"321";"ßTUR";0,125
"322";"ßTUR";0,5
"323";"ßTUR";0,2
"324";"ßTUR";0,666666666666667
"325";"ßTUR";0
"326";"ßTUR";0,3
"327";"ßTUR";0
"328";"ßTUR";0
"329";"ßTUR";0,333333333333333
"330";"ßTUR";0,375
"331";"ßTUR";0,333333333333333
"332";"ßTUR";0,2
"333";"ßTUR";0,666666666666667
"334";"ßTUR";0
"335";"ßTUR";0,666666666666667
"336";"ßTUR";0,4
"337";"ßTUR";0,125
"338";"ßTUR";0,5
"339";"ßTUR";0,333333333333333
"340";"ßTUR";0,333333333333333
"341";"ßTUR";0
"342";"ßTUR";0
"343";"ßTUR";0,2
"344";"ßTUR";0,666666666666667
"345";"ßTUR";0,428571428571429
"346";"ßTUR";0,333333333333333
"347";"ßTUR";0,166666666666667
"348";"ßTUR";0,166666666666667
"349";"ßTUR";0,333333333333333
"350";"ßTUR";0,4
"351";"ßTUR";0
"352";"ßTUR";0,375
"353";"ßTUR";0,333333333333333
"354";"ßTUR";0
"355";"ßTUR";0,428571428571429
"356";"ßTUR";0
"357";"ßTUR";0,166666666666667
"358";"ßTUR";0,285714285714286
"359";"ßTUR";0,142857142857143
"360";"ßTUR";0
"361";"ßTUR";0
"362";"ßTUR";0,4
"363";"ßTUR";0,166666666666667
"364";"ßTUR";0,4
"365";"ßTUR";0,5
"366";"ßTUR";0,166666666666667
"367";"ßTUR";0,6
"368";"ßTUR";0
"369";"ßTUR";0,111111111111111
"370";"ßTUR";0,5
"371";"ßTUR";0
"372";"ßTUR";0,5
"373";"ßTUR";0,4
"374";"ßTUR";0,666666666666667
"375";"ßTUR";0,3
"376";"ßTUR";0,25
"377";"ßTUR";0
"378";"ßTUR";0,333333333333333
"379";"ßTUR";0,25
"380";"ßTUR";0,333333333333333
"381";"ßTUR";0
"382";"ßTUR";0
"383";"ßTUR";0,166666666666667
"384";"ßTUR";0
"385";"ßTUR";0,6
"386";"ßTUR";0,166666666666667
"387";"ßTUR";0,25
"388";"ßTUR";0,4
"389";"ßTUR";0
"390";"ßTUR";0,4
"391";"ßTUR";0,4
"392";"ßTUR";0,166666666666667
"393";"ßTUR";0,2
"394";"ßTUR";0,375
"395";"ßTUR";0,333333333333333
"396";"ßTUR";0,25
"397";"ßTUR";0
"398";"ßTUR";0,333333333333333
"399";"ßTUR";0,2
"400";"ßTUR";0,5
"401";"ßTUR";0,142857142857143
"402";"ßTUR";0
"403";"ßTUR";0,375
"404";"ßTUR";0,285714285714286
"405";"ßTUR";0,428571428571429
"406";"ßTUR";0,4
"407";"ßTUR";0
"408";"ßTUR";0
"409";"ßTUR";0,25
"410";"ßTUR";0,2
"411";"ßTUR";0,2
"412";"ßTUR";0,166666666666667
"413";"ßTUR";0,375
"414";"ßTUR";0,25
"415";"ßTUR";0
"416";"ßTUR";0,166666666666667
"417";"ßTUR";0,285714285714286
"418";"ßTUR";0,666666666666667
"419";"ßTUR";0,5
"420";"ßTUR";0,333333333333333
"421";"ßTUR";0
"422";"ßTUR";0,333333333333333
"423";"ßTUR";0,142857142857143
"424";"ßTUR";0,25
"425";"ßTUR";0,2
"426";"ßTUR";0,3
"427";"ßTUR";0,333333333333333
"428";"ßTUR";0
"429";"ßTUR";0,125
"430";"ßTUR";0,285714285714286
"431";"ßTUR";0,666666666666667
"432";"ßTUR";0
"433";"ßTUR";0
"434";"ßTUR";0,125
"435";"ßTUR";0
"436";"ßTUR";0,333333333333333
"437";"ßTUR";0,333333333333333
"438";"ßTUR";0,5
"439";"ßTUR";0,2
"440";"ßTUR";0,428571428571429
"441";"ßTUR";0,2
"442";"ßTUR";0,25
"443";"ßTUR";0,333333333333333
"444";"ßTUR";0,142857142857143
"445";"ßTUR";0,4
"446";"ßTUR";0
"447";"ßTUR";0,166666666666667
"448";"ßTUR";0,285714285714286
"449";"ßTUR";0
"450";"ßTUR";0
"451";"ßTUR";0
"452";"ßTUR";0,285714285714286
"453";"ßTUR";0,4
"454";"ßTUR";0,333333333333333
"455";"ßTUR";0,428571428571429
"456";"ßTUR";0
"457";"ßTUR";0
"458";"ßTUR";0,333333333333333
"459";"ßTUR";0,4
"460";"ßTUR";0
"461";"ßTUR";0
"462";"ßTUR";0,25
"463";"ßTUR";0,333333333333333
"464";"ßTUR";0
"465";"ßTUR";0,25
"466";"ßTUR";0,4
"467";"ßTUR";0
"468";"ßTUR";0,333333333333333
"469";"ßTUR";0
"470";"ßTUR";0,666666666666667
"471";"ßTUR";0,428571428571429
"472";"ßTUR";0
"473";"ßTUR";0,666666666666667
"474";"ßTUR";0,333333333333333
"475";"ßTUR";0,4
"476";"ßTUR";0,333333333333333
"477";"ßTUR";0
"478";"ßTUR";0,666666666666667
"479";"ßTUR";0
"480";"ßTUR";0,285714285714286
"481";"ßTUR";0
"482";"ßTUR";0,111111111111111
"483";"ßTUR";0,333333333333333
"484";"ßTUR";0,333333333333333
"485";"ßTUR";0,142857142857143
"486";"ßTUR";0,333333333333333
"487";"ßTUR";0,125
"488";"ßTUR";0,333333333333333
"489";"ßTUR";0,428571428571429
"490";"ßTUR";0,142857142857143
"491";"ßTUR";0,5
"492";"ßTUR";0
"493";"ßTUR";0
"494";"ßTUR";0,285714285714286
"495";"ßTUR";0,333333333333333
"496";"ßTUR";0,5
"497";"ßTUR";0
"498";"ßTUR";0
"499";"ßTUR";0,666666666666667
"500";"ßTUR";0
"501";"ßTUR";0,333333333333333
"502";"ßTUR";0,6
"503";"ßTUR";0,333333333333333
"504";"ßTUR";0,25
"505";"ßTUR";0,25
"506";"ßTUR";0
"507";"ßTUR";0,333333333333333
"508";"ßTUR";0,125
"509";"ßTUR";0,5
"510";"ßTUR";0
"511";"ßTUR";0,333333333333333
"512";"ßTUR";0,25
"513";"ßTUR";0
"514";"ßTUR";0,5
"515";"ßTUR";0,142857142857143
"516";"ßTUR";0,166666666666667
"517";"ßTUR";0,25
"518";"ßTUR";0,4
"519";"ßTUR";0
"520";"ßTUR";0,333333333333333
"521";"ßTUR";0
"522";"ßTUR";0
"523";"ßTUR";0,333333333333333
"524";"ßTUR";0,4
"525";"ßTUR";0,333333333333333
"526";"ßTUR";0,375
"527";"ßTUR";0,4
"528";"ßTUR";0
"529";"ßTUR";0
"530";"ßTUR";0,5
"531";"ßTUR";0
"532";"ßTUR";0
"533";"ßTUR";0
"534";"ßTUR";0,5
"535";"ßTUR";0,25
"536";"ßTUR";0
"537";"ßTUR";0,5
"538";"ßTUR";0
"539";"ßTUR";0,142857142857143
"540";"ßTUR";0,5
"541";"ßTUR";0,222222222222222
"542";"ßTUR";0,142857142857143
"543";"ßTUR";0,333333333333333
"544";"ßTUR";0,666666666666667
"545";"ßTUR";0,25
"546";"ßTUR";0
"547";"ßTUR";0,333333333333333
"548";"ßTUR";0,2
"549";"ßTUR";0
"550";"ßTUR";0
"551";"ßTUR";0,333333333333333
"552";"ßTUR";0,6
"553";"ßTUR";0
"554";"ßTUR";0
"555";"ßTUR";0,142857142857143
"556";"ßTUR";0,125
"557";"ßTUR";0
"558";"ßTUR";0
"559";"ßTUR";0,166666666666667
"560";"ßTUR";0
"561";"ßTUR";0
"562";"ßTUR";0,166666666666667
"563";"ßTUR";0,142857142857143
"564";"ßTUR";0
"565";"ßTUR";0,5
"566";"ßTUR";0,333333333333333
"567";"ßTUR";0,2
"568";"ßTUR";0,285714285714286
"569";"ßTUR";0,666666666666667
"570";"ßTUR";0,2
"571";"ßTUR";0
"572";"ßTUR";0
"573";"ßTUR";0,333333333333333
"574";"ßTUR";0,142857142857143
"575";"ßTUR";0,166666666666667
"576";"ßTUR";0,166666666666667
"577";"ßTUR";0,4
"578";"ßTUR";0
"579";"ßTUR";0,125
"580";"ßTUR";0,25
"581";"ßTUR";0,111111111111111
"582";"ßTUR";0
"583";"ßTUR";0,4
"584";"ßTUR";0,5
"585";"ßTUR";0,6
"586";"ßTUR";0,666666666666667
"587";"ßTUR";0,333333333333333
"588";"ßTUR";0,428571428571429
"589";"ßTUR";0,142857142857143
"590";"ßTUR";0,333333333333333
"591";"ßTUR";0,2
"592";"ßTUR";0,333333333333333
"593";"ßTUR";0
"594";"ßTUR";0,2
"595";"ßTUR";0,75
"596";"ßTUR";0
"597";"ßTUR";0,111111111111111
"598";"ßTUR";0,166666666666667
"599";"ßTUR";0,333333333333333
"600";"ßTUR";0,333333333333333
"601";"ßTUR";0
"602";"ßTUR";0
"603";"ßTUR";0,166666666666667
"604";"ßTUR";0,25
"605";"ßTUR";0
"606";"ßTUR";0,285714285714286
"607";"ßTUR";0
"608";"ßTUR";0,333333333333333
"609";"ßTUR";0,333333333333333
"610";"ßTUR";0,222222222222222
"611";"ßTUR";0
"612";"ßTUR";0,428571428571429
"613";"ßTUR";0,222222222222222
"614";"ßTUR";0,25
"615";"ßTUR";0,25
"616";"ßTUR";0
"617";"ßTUR";0
"618";"ßTUR";0
"619";"ßTUR";0,4
"620";"ßTUR";0,333333333333333
"621";"ßTUR";0,333333333333333
"622";"ßTUR";0,4
"623";"ßTUR";0,666666666666667
"624";"ßTUR";0
"625";"ßTUR";0
"626";"ßTUR";0,111111111111111
"627";"ßTUR";0,666666666666667
"628";"ßTUR";0,666666666666667
"629";"ßTUR";0,166666666666667
"630";"ßTUR";0,25
"631";"ßTUR";0,333333333333333
"632";"ßTUR";0,333333333333333
"633";"ßTUR";0,333333333333333
"634";"ßTUR";0,25
"635";"ßTUR";0,166666666666667
"636";"ßTUR";0
"637";"ßTUR";0,2
"638";"ßTUR";0,4
"639";"ßTUR";0,333333333333333
"640";"ßTUR";0,333333333333333
"641";"ßTUR";0
"642";"ßTUR";0,25
"643";"ßTUR";0,4
"644";"ßTUR";0,5
"645";"ßTUR";0
"646";"ßTUR";0,25
"647";"ßTUR";0,25
"648";"ßTUR";0,333333333333333
"649";"ßTUR";0
"650";"ßTUR";0,25
"651";"ßTUR";0
"652";"ßTUR";0,75
"653";"ßTUR";0
"654";"ßTUR";0
"655";"ßTUR";0,2
"656";"ßTUR";0,333333333333333
"657";"ßTUR";0,333333333333333
"658";"ßTUR";0
"659";"ßTUR";0,2
"660";"ßTUR";0,333333333333333
"661";"ßTUR";0,666666666666667
"662";"ßTUR";0,166666666666667
"663";"ßTUR";0
"664";"ßTUR";0
"665";"ßTUR";0
"666";"ßTUR";0
"667";"ßTUR";0,5
"668";"ßTUR";0
"669";"ßTUR";0,2
"670";"ßTUR";0,333333333333333
"671";"ßTUR";0,2
"672";"ßTUR";0
"673";"ßTUR";0
"674";"ßTUR";0,285714285714286
"675";"ßTUR";0,5
"676";"ßTUR";0,5
"677";"ßTUR";0,142857142857143
"678";"ßTUR";0,2
"679";"ßTUR";0,25
"680";"ßTUR";0,4
"681";"ßTUR";0,25
"682";"ßTUR";0,428571428571429
"683";"ßTUR";0,166666666666667
"684";"ßTUR";0,666666666666667
"685";"ßTUR";0,6
"686";"ßTUR";0,428571428571429
"687";"ßTUR";0,142857142857143
"688";"ßTUR";0,125
"689";"ßTUR";0,2
"690";"ßTUR";0
"691";"ßTUR";0
"692";"ßTUR";0
"693";"ßTUR";0,111111111111111
"694";"ßTUR";0,2
"695";"ßTUR";0,125
"696";"ßTUR";0,375
"697";"ßTUR";0,111111111111111
"698";"ßTUR";0
"699";"ßTUR";0,666666666666667
"700";"ßTUR";0,666666666666667
"701";"ßTUR";0,333333333333333
"702";"ßTUR";0,375
"703";"ßTUR";0,4
"704";"ßTUR";0,333333333333333
"705";"ßTUR";0,166666666666667
"706";"ßTUR";0,5
"707";"ßTUR";0,4
"708";"ßTUR";0,142857142857143
"709";"ßTUR";0,166666666666667
"710";"ßTUR";0,25
"711";"ßTUR";0
"712";"ßTUR";0,4
"713";"ßTUR";0,333333333333333
"714";"ßTUR";0,428571428571429
"715";"ßTUR";0,428571428571429
"716";"ßTUR";0,3
"717";"ßTUR";0,25
"718";"ßTUR";0
"719";"ßTUR";0,125
"720";"ßTUR";0,166666666666667
"721";"ßTUR";0,142857142857143
"722";"ßTUR";0,333333333333333
"723";"ßTUR";0,25
"724";"ßTUR";0,25
"725";"ßTUR";0,25
"726";"ßTUR";0
"727";"ßTUR";0,333333333333333
"728";"ßTUR";0
"729";"ßTUR";0,125
"730";"ßTUR";0
"731";"ßTUR";0,25
"732";"ßTUR";0,2
"733";"ßTUR";0,5
"734";"ßTUR";0,25
"735";"ßTUR";0,666666666666667
"736";"ßTUR";0
"737";"ßTUR";0
"738";"ßTUR";0
"739";"ßTUR";0,166666666666667
"740";"ßTUR";0,142857142857143
"741";"ßTUR";0
"742";"ßTUR";0,166666666666667
"743";"ßTUR";0,333333333333333
"744";"ßTUR";0,25
"745";"ßTUR";0,5
"746";"ßTUR";0,4
"747";"ßTUR";0
"748";"ßTUR";0,333333333333333
"749";"ßTUR";0,75
"750";"ßTUR";0
"751";"ßTUR";0
"752";"ßTUR";0
"753";"ßTUR";0,75
"754";"ßTUR";0,666666666666667
"755";"ßTUR";0
"756";"ßTUR";0,5
"757";"ßTUR";0,333333333333333
"758";"ßTUR";0,333333333333333
"759";"ßTUR";0,285714285714286
"760";"ßTUR";0
"761";"ßTUR";0,6
"762";"ßTUR";0,285714285714286
"763";"ßTUR";0,285714285714286
"764";"ßTUR";0,333333333333333
"765";"ßTUR";0
"766";"ßTUR";0,428571428571429
"767";"ßTUR";0,2
"768";"ßTUR";0,2
"769";"ßTUR";0,25
"770";"ßTUR";0,25
"771";"ßTUR";0,25
"772";"ßTUR";0
"773";"ßTUR";0,2
"774";"ßTUR";0
"775";"ßTUR";0,375
"776";"ßTUR";0,166666666666667
"777";"ßTUR";0,2
"778";"ßTUR";0,333333333333333
"779";"ßTUR";0,142857142857143
"780";"ßTUR";0,25
"781";"ßTUR";0,333333333333333
"782";"ßTUR";0,166666666666667
"783";"ßTUR";0,125
"784";"ßTUR";0,333333333333333
"785";"ßTUR";0,2
"786";"ßTUR";0
"787";"ßTUR";0,2
"788";"ßTUR";0,285714285714286
"789";"ßTUR";0
"790";"ßTUR";0,333333333333333
"791";"ßTUR";0,2
"792";"ßTUR";0,142857142857143
"793";"ßTUR";0,333333333333333
"794";"ßTUR";0,333333333333333
"795";"ßTUR";0,5
"796";"ßTUR";0
"797";"ßTUR";0,333333333333333
"798";"ßTUR";0
"799";"ßTUR";0,6
"800";"ßTUR";0,25
"801";"ßTUR";0,333333333333333
"802";"ßTUR";0,5
"803";"ßTUR";0,25
"804";"ßTUR";0,333333333333333
"805";"ßTUR";0
"806";"ßTUR";0,6
"807";"ßTUR";0,2
"808";"ßTUR";0,25
"809";"ßTUR";0,375
"810";"ßTUR";0,166666666666667
"811";"ßTUR";0,428571428571429
"812";"ßTUR";0
"813";"ßTUR";0,25
"814";"ßTUR";0
"815";"ßTUR";0,142857142857143
"816";"ßTUR";0,4
"817";"ßTUR";0,666666666666667
"818";"ßTUR";0,5
"819";"ßTUR";0,5
"820";"ßTUR";0
"821";"ßTUR";0,333333333333333
"822";"ßTUR";0
"823";"ßTUR";0,333333333333333
"824";"ßTUR";0,25
"825";"ßTUR";0,5
"826";"ßTUR";0,5
"827";"ßTUR";0,4
"828";"ßTUR";0,25
"829";"ßTUR";0,142857142857143
"830";"ßTUR";0
"831";"ßTUR";0,166666666666667
"832";"ßTUR";0
"833";"ßTUR";0,125
"834";"ßTUR";0,333333333333333
"835";"ßTUR";0,142857142857143
"836";"ßTUR";0,25
"837";"ßTUR";0,166666666666667
"838";"ßTUR";0,333333333333333
"839";"ßTUR";0,666666666666667
"840";"ßTUR";0,333333333333333
"841";"ßTUR";0,142857142857143
"842";"ßTUR";0
"843";"ßTUR";0,428571428571429
"844";"ßTUR";0,333333333333333
"845";"ßTUR";0,4
"846";"ßTUR";0,222222222222222
"847";"ßTUR";0,4
"848";"ßTUR";0,166666666666667
"849";"ßTUR";0,166666666666667
"850";"ßTUR";0,333333333333333
"851";"ßTUR";0,333333333333333
"852";"ßTUR";0,5
"853";"ßTUR";0
"854";"ßTUR";0
"855";"ßTUR";0,25
"856";"ßTUR";0,4
"857";"ßTUR";0,428571428571429
"858";"ßTUR";0,666666666666667
"859";"ßTUR";0,285714285714286
"860";"ßTUR";0,4
"861";"ßTUR";0,5
"862";"ßTUR";0,3
"863";"ßTUR";0,5
"864";"ßTUR";0,125
"865";"ßTUR";0
"866";"ßTUR";0,4
"867";"ßTUR";0
"868";"ßTUR";0
"869";"ßTUR";0,25
"870";"ßTUR";0,285714285714286
"871";"ßTUR";0,142857142857143
"872";"ßTUR";0
"873";"ßTUR";0,666666666666667
"874";"ßTUR";0,5
"875";"ßTUR";0,333333333333333
"876";"ßTUR";0,333333333333333
"877";"ßTUR";0
"878";"ßTUR";0,285714285714286
"879";"ßTUR";0,5
"880";"ßTUR";0,333333333333333
"881";"ßTUR";0
"882";"ßTUR";0,5
"883";"ßTUR";0,2
"884";"ßTUR";0,666666666666667
"885";"ßTUR";0,333333333333333
"886";"ßTUR";0,333333333333333
"887";"ßTUR";0,333333333333333
"888";"ßTUR";0,3
"889";"ßTUR";0,4
"890";"ßTUR";0,142857142857143
"891";"ßTUR";0,166666666666667
"892";"ßTUR";0,2
"893";"ßTUR";0
"894";"ßTUR";0,428571428571429
"895";"ßTUR";0,5
"896";"ßTUR";0,5
"897";"ßTUR";0
"898";"ßTUR";0
"899";"ßTUR";0,428571428571429
"900";"ßTUR";0,111111111111111
"901";"ßTUR";0
"902";"ßTUR";0,166666666666667
"903";"ßTUR";0,333333333333333
"904";"ßTUR";0
"905";"ßTUR";0,333333333333333
"906";"ßTUR";0,2
"907";"ßTUR";0,3
"908";"ßTUR";0,25
"909";"ßTUR";0
"910";"ßTUR";0,25
"911";"ßTUR";0,166666666666667
"912";"ßTUR";0,142857142857143
"913";"ßTUR";0,333333333333333
"914";"ßTUR";0,333333333333333
"915";"ßTUR";0,125
"916";"ßTUR";0,333333333333333
"917";"ßTUR";0
"918";"ßTUR";0,166666666666667
"919";"ßTUR";0
"920";"ßTUR";0
"921";"ßTUR";0,333333333333333
"922";"ßTUR";0,333333333333333
